,acousticness,added_at,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,trackName,track_href,type,uri,valence
303,0.613,2016-04-20T20:40:24Z,https://api.spotify.com/v1/audio-analysis/0HP8e0rfD5dkxTYMPq3BF6,0.664,160097,0.573,0HP8e0rfD5dkxTYMPq3BF6,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,Ophelia,https://api.spotify.com/v1/tracks/0HP8e0rfD5dkxTYMPq3BF6,audio_features,spotify:track:0HP8e0rfD5dkxTYMPq3BF6,0.566
304,0.514,2016-01-25T21:00:16Z,https://api.spotify.com/v1/audio-analysis/3N3UGIhDUjlcgeupMobmLP,0.49,220663,0.869,3N3UGIhDUjlcgeupMobmLP,0.0,0,0.137,-7.799,0,0.205,82.591,4,Hide and Seek,https://api.spotify.com/v1/tracks/3N3UGIhDUjlcgeupMobmLP,audio_features,spotify:track:3N3UGIhDUjlcgeupMobmLP,0.229
305,0.161,2016-03-18T00:11:01Z,https://api.spotify.com/v1/audio-analysis/7GWaGnbGZEg1Pquhr07cVz,0.589,187915,0.72,7GWaGnbGZEg1Pquhr07cVz,0.00013,0,0.0995,-6.706,1,0.0273,128.014,4,Drive,https://api.spotify.com/v1/tracks/7GWaGnbGZEg1Pquhr07cVz,audio_features,spotify:track:7GWaGnbGZEg1Pquhr07cVz,0.353
306,0.0125,2015-05-18T06:10:50Z,https://api.spotify.com/v1/audio-analysis/7k1pfmKI7t0AprW7SEdFpC,0.608,185429,0.899,7k1pfmKI7t0AprW7SEdFpC,0.0,2,0.211,-3.185,1,0.0392,105.032,4,Breaking Up My Bones,https://api.spotify.com/v1/tracks/7k1pfmKI7t0AprW7SEdFpC,audio_features,spotify:track:7k1pfmKI7t0AprW7SEdFpC,0.652
307,0.222,2016-07-11T02:28:15Z,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,0.884,192381,0.826,2hsza71y54ABzmabyNDtM4,2.29e-06,11,0.0719,-3.672,0,0.0854,94.997,4,Hide Away,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,audio_features,spotify:track:2hsza71y54ABzmabyNDtM4,0.466
308,0.367,2017-04-16T18:49:59Z,https://api.spotify.com/v1/audio-analysis/7yBSZAWfuezVA8evY7wWR2,0.778,175532,0.494,7yBSZAWfuezVA8evY7wWR2,1.2e-05,11,0.0512,-8.108,1,0.0468,94.007,4,Caught Up,https://api.spotify.com/v1/tracks/7yBSZAWfuezVA8evY7wWR2,audio_features,spotify:track:7yBSZAWfuezVA8evY7wWR2,0.489
309,0.889,2015-06-20T03:50:54Z,https://api.spotify.com/v1/audio-analysis/4C9kCkhaZcbgk5IyZoPFjC,0.638,173080,0.308,4C9kCkhaZcbgk5IyZoPFjC,0.000853,6,0.0543,-11.89,1,0.0301,82.527,4,Atlas Hands,https://api.spotify.com/v1/tracks/4C9kCkhaZcbgk5IyZoPFjC,audio_features,spotify:track:4C9kCkhaZcbgk5IyZoPFjC,0.466
310,0.0516,2015-04-01T05:09:30Z,https://api.spotify.com/v1/audio-analysis/3huV7eiNpaQlCB3LbZi9bB,0.731,221413,0.884,3huV7eiNpaQlCB3LbZi9bB,1.4e-05,0,0.136,-4.202,0,0.038,123.069,4,Bad Habit,https://api.spotify.com/v1/tracks/3huV7eiNpaQlCB3LbZi9bB,audio_features,spotify:track:3huV7eiNpaQlCB3LbZi9bB,0.843
311,0.000559,2015-11-24T00:41:21Z,https://api.spotify.com/v1/audio-analysis/5wLiev106dJ4rdPfKt3ibp,0.285,191227,0.921,5wLiev106dJ4rdPfKt3ibp,2.11e-05,7,0.0905,-2.233,1,0.0653,122.212,4,Savior Breath,https://api.spotify.com/v1/tracks/5wLiev106dJ4rdPfKt3ibp,audio_features,spotify:track:5wLiev106dJ4rdPfKt3ibp,0.321
312,0.00475,2016-08-30T16:41:50Z,https://api.spotify.com/v1/audio-analysis/1lkRyKdcoKmdszqsLUPdqp,0.54,228326,0.807,1lkRyKdcoKmdszqsLUPdqp,0.00156,8,0.201,-4.598,0,0.0389,134.93,4,All Of The Lies,https://api.spotify.com/v1/tracks/1lkRyKdcoKmdszqsLUPdqp,audio_features,spotify:track:1lkRyKdcoKmdszqsLUPdqp,0.775
313,0.195,2016-08-08T16:11:29Z,https://api.spotify.com/v1/audio-analysis/6UN1vcxx6OejXncNZonTPF,0.617,189133,0.704,6UN1vcxx6OejXncNZonTPF,0.000304,7,0.0661,-6.686,1,0.0414,120.046,4,Home We'll Go,https://api.spotify.com/v1/tracks/6UN1vcxx6OejXncNZonTPF,audio_features,spotify:track:6UN1vcxx6OejXncNZonTPF,0.384
314,0.00563,2016-01-05T10:38:03Z,https://api.spotify.com/v1/audio-analysis/35LF52lFWx4HBEn9ziovRj,0.449,219751,0.908,35LF52lFWx4HBEn9ziovRj,0.0,10,0.0346,-6.525,1,0.0812,151.963,4,Fears,https://api.spotify.com/v1/tracks/35LF52lFWx4HBEn9ziovRj,audio_features,spotify:track:35LF52lFWx4HBEn9ziovRj,0.543
315,0.00228,2017-03-18T20:58:26Z,https://api.spotify.com/v1/audio-analysis/3FNrsc6ndpuiaKXqnt1mJI,0.532,200827,0.853,3FNrsc6ndpuiaKXqnt1mJI,6.04e-05,11,0.101,-2.865,0,0.106,151.785,4,Warrior (feat. LIGHTS),https://api.spotify.com/v1/tracks/3FNrsc6ndpuiaKXqnt1mJI,audio_features,spotify:track:3FNrsc6ndpuiaKXqnt1mJI,0.559
316,0.00555,2016-03-14T20:57:37Z,https://api.spotify.com/v1/audio-analysis/4QQg6DXsx6G3lv3W4A15CZ,0.414,224240,0.635,4QQg6DXsx6G3lv3W4A15CZ,0.0,7,0.324,-5.117,1,0.0533,169.934,4,Recover,https://api.spotify.com/v1/tracks/4QQg6DXsx6G3lv3W4A15CZ,audio_features,spotify:track:4QQg6DXsx6G3lv3W4A15CZ,0.181
317,0.223,2017-07-31T03:33:45Z,https://api.spotify.com/v1/audio-analysis/02oAUzv4M0ItuTDy2RT3IT,0.757,189796,0.437,02oAUzv4M0ItuTDy2RT3IT,1.41e-06,10,0.0921,-5.54,1,0.0625,106.953,4,Homemade Dynamite,https://api.spotify.com/v1/tracks/02oAUzv4M0ItuTDy2RT3IT,audio_features,spotify:track:02oAUzv4M0ItuTDy2RT3IT,0.232
318,0.776,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/1bI9jePC8sxwC8wGtCDCqR,0.404,164888,0.579,1bI9jePC8sxwC8wGtCDCqR,0.831,9,0.101,-6.815,1,0.0267,98.063,4,Taking Me Higher,https://api.spotify.com/v1/tracks/1bI9jePC8sxwC8wGtCDCqR,audio_features,spotify:track:1bI9jePC8sxwC8wGtCDCqR,0.0693
319,0.00685,2015-11-12T22:50:12Z,https://api.spotify.com/v1/audio-analysis/3lO38SiB2WAQRqTAHN7WTC,0.406,256500,0.949,3lO38SiB2WAQRqTAHN7WTC,5.2e-06,8,0.0805,-4.488,0,0.114,160.007,4,Borderline - Vanic Remix,https://api.spotify.com/v1/tracks/3lO38SiB2WAQRqTAHN7WTC,audio_features,spotify:track:3lO38SiB2WAQRqTAHN7WTC,0.457
320,0.425,2015-11-09T04:13:41Z,https://api.spotify.com/v1/audio-analysis/3c46qcs5uKEN6t80DzcFok,0.567,271700,0.531,3c46qcs5uKEN6t80DzcFok,0.0,0,0.111,-8.113,1,0.354,176.093,4,Don't Change,https://api.spotify.com/v1/tracks/3c46qcs5uKEN6t80DzcFok,audio_features,spotify:track:3c46qcs5uKEN6t80DzcFok,0.376
321,0.115,2015-11-09T06:32:19Z,https://api.spotify.com/v1/audio-analysis/7H8fBamGUheu0DSpp3pj03,0.243,258973,0.313,7H8fBamGUheu0DSpp3pj03,0.237,3,0.593,-12.069,1,0.0285,92.975,3,Medicine,https://api.spotify.com/v1/tracks/7H8fBamGUheu0DSpp3pj03,audio_features,spotify:track:7H8fBamGUheu0DSpp3pj03,0.22
322,0.92,2017-07-31T03:33:45Z,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,0.575,171728,0.22,6Kkt27YmFyIFrcX3QXFi2o,0.0,10,0.0962,-11.178,0,0.0992,81.601,4,Liability,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,audio_features,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.351
323,0.23,2015-11-29T19:50:53Z,https://api.spotify.com/v1/audio-analysis/4Qrxdjj3nFhjrqcnUU5r6a,0.662,255507,0.728,4Qrxdjj3nFhjrqcnUU5r6a,0.0,1,0.103,-5.134,0,0.035,108.011,4,Shine,https://api.spotify.com/v1/tracks/4Qrxdjj3nFhjrqcnUU5r6a,audio_features,spotify:track:4Qrxdjj3nFhjrqcnUU5r6a,0.455
324,2.73e-05,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/30vl7nX9kTYZRfr7kTi0jU,0.448,222973,0.93,30vl7nX9kTYZRfr7kTi0jU,0.0,9,0.352,-2.282,1,0.121,159.986,4,Running With The Wild Things,https://api.spotify.com/v1/tracks/30vl7nX9kTYZRfr7kTi0jU,audio_features,spotify:track:30vl7nX9kTYZRfr7kTi0jU,0.473
325,0.821,2016-01-30T06:22:08Z,https://api.spotify.com/v1/audio-analysis/2BFTpRQnLVSmTzk6aqR2iF,0.544,209088,0.395,2BFTpRQnLVSmTzk6aqR2iF,0.0,8,0.16,-8.702,1,0.1,61.065,4,Move (feat. Delaney),https://api.spotify.com/v1/tracks/2BFTpRQnLVSmTzk6aqR2iF,audio_features,spotify:track:2BFTpRQnLVSmTzk6aqR2iF,0.0922
326,0.00818,2016-01-05T20:19:38Z,https://api.spotify.com/v1/audio-analysis/44BrW9G0DSu50xItRb1gFK,0.615,197225,0.907,44BrW9G0DSu50xItRb1gFK,2.67e-05,5,0.145,-2.908,1,0.0552,109.962,4,Vicious Love (feat. Hayley Williams),https://api.spotify.com/v1/tracks/44BrW9G0DSu50xItRb1gFK,audio_features,spotify:track:44BrW9G0DSu50xItRb1gFK,0.716
327,0.0215,2016-08-15T17:36:37Z,https://api.spotify.com/v1/audio-analysis/0nq0Uc8fH2KXrOvoDP9Ppz,0.54,272973,0.658,0nq0Uc8fH2KXrOvoDP9Ppz,0.0,4,0.0448,-3.907,0,0.0302,139.976,4,I Don't Wanna Love You,https://api.spotify.com/v1/tracks/0nq0Uc8fH2KXrOvoDP9Ppz,audio_features,spotify:track:0nq0Uc8fH2KXrOvoDP9Ppz,0.279
328,0.0124,2015-09-25T17:33:33Z,https://api.spotify.com/v1/audio-analysis/2gNl0X09EFvqTurPXIhQsI,0.612,231765,0.858,2gNl0X09EFvqTurPXIhQsI,0.0,7,0.0984,-5.437,0,0.0478,145.306,4,Make Them Gold,https://api.spotify.com/v1/tracks/2gNl0X09EFvqTurPXIhQsI,audio_features,spotify:track:2gNl0X09EFvqTurPXIhQsI,0.432
329,1.1e-05,2015-06-13T18:34:44Z,https://api.spotify.com/v1/audio-analysis/22QbemZ0fskSVOs1UVi1Hr,0.521,208720,0.762,22QbemZ0fskSVOs1UVi1Hr,0.0,9,0.213,-3.769,1,0.0309,126.971,4,The Sunshine of Your Youth,https://api.spotify.com/v1/tracks/22QbemZ0fskSVOs1UVi1Hr,audio_features,spotify:track:22QbemZ0fskSVOs1UVi1Hr,0.319
330,0.0622,2016-05-17T19:46:19Z,https://api.spotify.com/v1/audio-analysis/3WtCu35qpzGCLIGa8pczdu,0.631,270222,0.886,3WtCu35qpzGCLIGa8pczdu,5.51e-05,1,0.098,-2.016,1,0.117,135.032,4,Colors - Audien Remix,https://api.spotify.com/v1/tracks/3WtCu35qpzGCLIGa8pczdu,audio_features,spotify:track:3WtCu35qpzGCLIGa8pczdu,0.672
331,0.119,2017-03-21T23:16:38Z,https://api.spotify.com/v1/audio-analysis/4JuZQeSRYJfLCqBgBIxxrR,0.655,195307,0.438,4JuZQeSRYJfLCqBgBIxxrR,1.35e-05,4,0.0893,-9.891,0,0.0455,144.987,4,Ocean Eyes - Blackbear Remix,https://api.spotify.com/v1/tracks/4JuZQeSRYJfLCqBgBIxxrR,audio_features,spotify:track:4JuZQeSRYJfLCqBgBIxxrR,0.122
332,0.607,2014-07-28T21:02:59Z,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,0.614,258987,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,Photograph,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,audio_features,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.201
333,0.00776,2015-09-25T17:33:33Z,https://api.spotify.com/v1/audio-analysis/6UOz04P0ctHzpMmyvqkGqA,0.678,244190,0.684,6UOz04P0ctHzpMmyvqkGqA,1.27e-06,8,0.248,-4.921,1,0.026,132.45,4,Empty Threat,https://api.spotify.com/v1/tracks/6UOz04P0ctHzpMmyvqkGqA,audio_features,spotify:track:6UOz04P0ctHzpMmyvqkGqA,0.412
334,0.629,2016-04-08T04:06:26Z,https://api.spotify.com/v1/audio-analysis/76dv5KLRIAejZNmYqYnFYw,0.594,296276,0.481,76dv5KLRIAejZNmYqYnFYw,0.0126,4,0.0939,-8.525,0,0.0353,144.941,4,Ocean Eyes (Astronomyy Edit),https://api.spotify.com/v1/tracks/76dv5KLRIAejZNmYqYnFYw,audio_features,spotify:track:76dv5KLRIAejZNmYqYnFYw,0.0671
335,0.0796,2016-03-28T18:39:36Z,https://api.spotify.com/v1/audio-analysis/0fQ9O8i6Hw2VFMW7i1Tgav,0.56,221538,0.66,0fQ9O8i6Hw2VFMW7i1Tgav,0.00925,4,0.0989,-6.264,0,0.0406,103.974,4,YOUTH - Gryffin Remix,https://api.spotify.com/v1/tracks/0fQ9O8i6Hw2VFMW7i1Tgav,audio_features,spotify:track:0fQ9O8i6Hw2VFMW7i1Tgav,0.367
336,0.499,2016-04-06T06:56:35Z,https://api.spotify.com/v1/audio-analysis/08a3StAjIV2J1BbbqSOyKa,0.477,225411,0.243,08a3StAjIV2J1BbbqSOyKa,0.407,8,0.0743,-17.551,1,0.0636,87.018,4,Without You (ftea. Holly Drummond),https://api.spotify.com/v1/tracks/08a3StAjIV2J1BbbqSOyKa,audio_features,spotify:track:08a3StAjIV2J1BbbqSOyKa,0.0997
337,0.414,2017-01-08T18:38:23Z,https://api.spotify.com/v1/audio-analysis/3erAiWBiKsbVG39cqCrsI0,0.643,199413,0.698,3erAiWBiKsbVG39cqCrsI0,0.0,11,0.169,-4.094,1,0.276,75.073,4,Human,https://api.spotify.com/v1/tracks/3erAiWBiKsbVG39cqCrsI0,audio_features,spotify:track:3erAiWBiKsbVG39cqCrsI0,0.556
338,0.123,2017-07-01T19:49:27Z,https://api.spotify.com/v1/audio-analysis/7jStM0aMv8WoG91YrrDMbw,0.6,313253,0.824,7jStM0aMv8WoG91YrrDMbw,0.000311,8,0.105,-6.11,1,0.0376,129.887,4,Around U,https://api.spotify.com/v1/tracks/7jStM0aMv8WoG91YrrDMbw,audio_features,spotify:track:7jStM0aMv8WoG91YrrDMbw,0.244
339,0.476,2016-06-28T20:02:29Z,https://api.spotify.com/v1/audio-analysis/02E0dSRldGrrrJyTY7O4uA,0.435,207581,0.726,02E0dSRldGrrrJyTY7O4uA,0.0,10,0.266,-6.153,1,0.137,123.938,4,Into The Sunset,https://api.spotify.com/v1/tracks/02E0dSRldGrrrJyTY7O4uA,audio_features,spotify:track:02E0dSRldGrrrJyTY7O4uA,0.609
340,6.55e-05,2015-06-06T06:32:39Z,https://api.spotify.com/v1/audio-analysis/0MXosG7BdA9uukm88V7zAD,0.562,243840,0.754,0MXosG7BdA9uukm88V7zAD,0.0459,2,0.101,-5.686,1,0.0634,132.965,4,In The Clear,https://api.spotify.com/v1/tracks/0MXosG7BdA9uukm88V7zAD,audio_features,spotify:track:0MXosG7BdA9uukm88V7zAD,0.474
341,0.0244,2016-09-17T22:20:01Z,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,0.636,273803,0.953,12mGwph2YzDIlChtq3EdXP,0.0164,2,0.108,-3.74,1,0.0353,142.011,4,Alone,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,audio_features,spotify:track:12mGwph2YzDIlChtq3EdXP,0.397
342,0.000214,2016-07-05T00:06:22Z,https://api.spotify.com/v1/audio-analysis/7eNxJkXsgq1LhmHGUilH0b,0.614,188516,0.873,7eNxJkXsgq1LhmHGUilH0b,0.786,1,0.556,-4.821,0,0.12,163.008,4,Dreamers,https://api.spotify.com/v1/tracks/7eNxJkXsgq1LhmHGUilH0b,audio_features,spotify:track:7eNxJkXsgq1LhmHGUilH0b,0.737
343,0.362,2015-09-21T01:18:27Z,https://api.spotify.com/v1/audio-analysis/6oGYihvJFaCfeFDPB92VWi,0.633,219429,0.592,6oGYihvJFaCfeFDPB92VWi,0.0,7,0.12,-7.173,1,0.0492,127.968,4,Lifetime (feat. EDEN),https://api.spotify.com/v1/tracks/6oGYihvJFaCfeFDPB92VWi,audio_features,spotify:track:6oGYihvJFaCfeFDPB92VWi,0.273
344,0.0529,2016-04-19T01:18:15Z,https://api.spotify.com/v1/audio-analysis/1Fid2jjqsHViMX6xNH70hE,0.4,229173,0.479,1Fid2jjqsHViMX6xNH70hE,2.14e-06,8,0.115,-7.989,0,0.0308,166.159,4,Atlantis,https://api.spotify.com/v1/tracks/1Fid2jjqsHViMX6xNH70hE,audio_features,spotify:track:1Fid2jjqsHViMX6xNH70hE,0.213
345,0.0244,2015-12-02T19:08:00Z,https://api.spotify.com/v1/audio-analysis/4gTwPFGhIIlYtlo59jbVUB,0.644,165720,0.85,4gTwPFGhIIlYtlo59jbVUB,0.000135,7,0.28,-5.158,1,0.0443,117.017,4,High,https://api.spotify.com/v1/tracks/4gTwPFGhIIlYtlo59jbVUB,audio_features,spotify:track:4gTwPFGhIIlYtlo59jbVUB,0.508
346,0.0121,2015-10-16T01:39:32Z,https://api.spotify.com/v1/audio-analysis/4V8uu21mnpyg7BElNNJdPs,0.695,201227,0.807,4V8uu21mnpyg7BElNNJdPs,0.0,9,0.266,-5.123,1,0.0346,91.947,4,No Faith in Brooklyn (feat. Jhameel),https://api.spotify.com/v1/tracks/4V8uu21mnpyg7BElNNJdPs,audio_features,spotify:track:4V8uu21mnpyg7BElNNJdPs,0.4
347,0.00387,2017-12-07T07:52:55Z,https://api.spotify.com/v1/audio-analysis/2V1jR8mxrYCD9nXaem1tMz,0.611,266256,0.684,2V1jR8mxrYCD9nXaem1tMz,0.0,7,0.047,-6.485,0,0.0607,91.072,4,Come Hang Out,https://api.spotify.com/v1/tracks/2V1jR8mxrYCD9nXaem1tMz,audio_features,spotify:track:2V1jR8mxrYCD9nXaem1tMz,0.43
348,0.251,2016-02-09T01:27:33Z,https://api.spotify.com/v1/audio-analysis/795gWShJqWUwxm3W6koQxg,0.748,193714,0.501,795gWShJqWUwxm3W6koQxg,0.0,0,0.131,-8.104,0,0.0327,140.066,4,Wild Horses,https://api.spotify.com/v1/tracks/795gWShJqWUwxm3W6koQxg,audio_features,spotify:track:795gWShJqWUwxm3W6koQxg,0.23
349,0.235,2016-03-20T18:59:19Z,https://api.spotify.com/v1/audio-analysis/0VgKHBRCxOKf1YAlo4Zrqd,0.791,228101,0.935,0VgKHBRCxOKf1YAlo4Zrqd,0.000261,10,0.135,-4.999,0,0.0618,118.006,4,Mighty & High,https://api.spotify.com/v1/tracks/0VgKHBRCxOKf1YAlo4Zrqd,audio_features,spotify:track:0VgKHBRCxOKf1YAlo4Zrqd,0.673
350,0.135,2015-01-09T06:38:23Z,https://api.spotify.com/v1/audio-analysis/0zgCM3xWaSKm7EA6WsxvDj,0.706,203537,0.9,0zgCM3xWaSKm7EA6WsxvDj,0.0,5,0.0712,-3.839,1,0.116,129.944,4,Beware the Dog,https://api.spotify.com/v1/tracks/0zgCM3xWaSKm7EA6WsxvDj,audio_features,spotify:track:0zgCM3xWaSKm7EA6WsxvDj,0.769
351,0.722,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/2dua8jWJY9wZ0y5Y5I7bhG,0.324,177168,0.475,2dua8jWJY9wZ0y5Y5I7bhG,8.57e-05,9,0.283,-8.219,1,0.0598,88.474,4,wings,https://api.spotify.com/v1/tracks/2dua8jWJY9wZ0y5Y5I7bhG,audio_features,spotify:track:2dua8jWJY9wZ0y5Y5I7bhG,0.0754
352,0.0221,2016-02-20T01:37:35Z,https://api.spotify.com/v1/audio-analysis/5PauSKeWaaV5b8WiWm16xQ,0.505,195267,0.855,5PauSKeWaaV5b8WiWm16xQ,0.00283,11,0.402,-7.358,0,0.0521,135.982,4,Get Away With It,https://api.spotify.com/v1/tracks/5PauSKeWaaV5b8WiWm16xQ,audio_features,spotify:track:5PauSKeWaaV5b8WiWm16xQ,0.495
353,0.227,2015-09-18T06:42:37Z,https://api.spotify.com/v1/audio-analysis/6m3ZWIXhjoV76syT1j2oE9,0.631,178333,0.661,6m3ZWIXhjoV76syT1j2oE9,1.43e-06,5,0.166,-5.5,0,0.0999,174.031,4,Coming Over (feat. James Hersey),https://api.spotify.com/v1/tracks/6m3ZWIXhjoV76syT1j2oE9,audio_features,spotify:track:6m3ZWIXhjoV76syT1j2oE9,0.698
354,0.207,2016-02-03T07:16:05Z,https://api.spotify.com/v1/audio-analysis/3b9znORbm6iFUyq2GEbbAl,0.768,169195,0.455,3b9znORbm6iFUyq2GEbbAl,0.0,5,0.122,-9.409,0,0.0489,138.04,4,Tell 'Em,https://api.spotify.com/v1/tracks/3b9znORbm6iFUyq2GEbbAl,audio_features,spotify:track:3b9znORbm6iFUyq2GEbbAl,0.199
355,0.216,2016-08-16T14:16:27Z,https://api.spotify.com/v1/audio-analysis/2a3t5UK8jQQyR2Ew0RivEt,0.763,206992,0.498,2a3t5UK8jQQyR2Ew0RivEt,1.83e-06,2,0.585,-5.659,1,0.0556,104.95,4,Drugs,https://api.spotify.com/v1/tracks/2a3t5UK8jQQyR2Ew0RivEt,audio_features,spotify:track:2a3t5UK8jQQyR2Ew0RivEt,0.625
356,0.931,2017-04-07T21:51:42Z,https://api.spotify.com/v1/audio-analysis/1PoFLg8t3oV7CYcTZti2Fu,0.92,57196,0.134,1PoFLg8t3oV7CYcTZti2Fu,0.0,9,0.0813,-12.69,1,0.125,107.06,4,The Chick-Fil-a Song,https://api.spotify.com/v1/tracks/1PoFLg8t3oV7CYcTZti2Fu,audio_features,spotify:track:1PoFLg8t3oV7CYcTZti2Fu,0.687
357,0.22,2018-01-08T16:15:51Z,https://api.spotify.com/v1/audio-analysis/1doPgSHDy7zhJb0KCUx2Rd,0.652,209490,0.507,1doPgSHDy7zhJb0KCUx2Rd,0.0,2,0.116,-9.555,1,0.118,156.009,4,Drama - Recorded at Spotify Studios NYC,https://api.spotify.com/v1/tracks/1doPgSHDy7zhJb0KCUx2Rd,audio_features,spotify:track:1doPgSHDy7zhJb0KCUx2Rd,0.477
358,0.22,2016-06-01T01:08:35Z,https://api.spotify.com/v1/audio-analysis/0WSv8FOuqHmi659cunJGIn,0.381,237395,0.838,0WSv8FOuqHmi659cunJGIn,0.00112,0,0.101,-6.011,1,0.0619,164.003,4,Monster Lead Me Home,https://api.spotify.com/v1/tracks/0WSv8FOuqHmi659cunJGIn,audio_features,spotify:track:0WSv8FOuqHmi659cunJGIn,0.535
359,0.106,2016-05-07T18:46:54Z,https://api.spotify.com/v1/audio-analysis/0drpjw4Z1WN4wSJc3o6fZk,0.677,201127,0.709,0drpjw4Z1WN4wSJc3o6fZk,3.16e-06,0,0.0913,-3.565,0,0.0829,141.987,4,Dive,https://api.spotify.com/v1/tracks/0drpjw4Z1WN4wSJc3o6fZk,audio_features,spotify:track:0drpjw4Z1WN4wSJc3o6fZk,0.277
360,0.0104,2017-02-02T06:55:42Z,https://api.spotify.com/v1/audio-analysis/1wPRqq1czM3ny6189e56mq,0.602,191007,0.901,1wPRqq1czM3ny6189e56mq,0.00677,8,0.0799,-3.842,0,0.0854,94.57,4,Aftergold (feat. Tove Styrke),https://api.spotify.com/v1/tracks/1wPRqq1czM3ny6189e56mq,audio_features,spotify:track:1wPRqq1czM3ny6189e56mq,0.362
361,0.000308,2016-06-20T20:22:56Z,https://api.spotify.com/v1/audio-analysis/5xJzEq4hCRfG6ojWiBwubd,0.508,232130,0.927,5xJzEq4hCRfG6ojWiBwubd,0.00139,5,0.157,-4.226,1,0.066,128.059,4,Kerosene,https://api.spotify.com/v1/tracks/5xJzEq4hCRfG6ojWiBwubd,audio_features,spotify:track:5xJzEq4hCRfG6ojWiBwubd,0.348
362,0.000833,2016-03-28T18:40:22Z,https://api.spotify.com/v1/audio-analysis/7aqZOG8sgW8vDQjyfSNpRj,0.622,224874,0.594,7aqZOG8sgW8vDQjyfSNpRj,3.24e-06,4,0.114,-7.184,0,0.0352,91.961,4,Happy Little Pill,https://api.spotify.com/v1/tracks/7aqZOG8sgW8vDQjyfSNpRj,audio_features,spotify:track:7aqZOG8sgW8vDQjyfSNpRj,0.0392
363,0.487,2017-08-15T04:30:46Z,https://api.spotify.com/v1/audio-analysis/4Df6RCPoJkH3YotB6Tu6vy,0.679,202314,0.769,4Df6RCPoJkH3YotB6Tu6vy,0.0,7,0.292,-3.405,1,0.0365,121.055,4,Good Thing,https://api.spotify.com/v1/tracks/4Df6RCPoJkH3YotB6Tu6vy,audio_features,spotify:track:4Df6RCPoJkH3YotB6Tu6vy,0.657
364,0.0112,2016-01-05T08:38:55Z,https://api.spotify.com/v1/audio-analysis/0wL87Fd27L4ow9CoMDP9wI,0.678,252521,0.691,0wL87Fd27L4ow9CoMDP9wI,0.00463,2,0.394,-5.837,1,0.0365,101.975,4,Running With The Boys,https://api.spotify.com/v1/tracks/0wL87Fd27L4ow9CoMDP9wI,audio_features,spotify:track:0wL87Fd27L4ow9CoMDP9wI,0.574
365,0.0665,2016-05-17T19:47:11Z,https://api.spotify.com/v1/audio-analysis/2zQpjL265aTmcT9rny6qot,0.55,246447,0.875,2zQpjL265aTmcT9rny6qot,0.0,11,0.658,-0.755,0,0.3,113.707,4,Overtime,https://api.spotify.com/v1/tracks/2zQpjL265aTmcT9rny6qot,audio_features,spotify:track:2zQpjL265aTmcT9rny6qot,0.291
366,0.0564,2017-11-02T20:17:59Z,https://api.spotify.com/v1/audio-analysis/6LIe9o2p1xfj72rx4NDY8k,0.494,173440,0.81,6LIe9o2p1xfj72rx4NDY8k,0.0,3,0.104,-4.37,1,0.0533,104.913,4,First Time - Gryffin Remix,https://api.spotify.com/v1/tracks/6LIe9o2p1xfj72rx4NDY8k,audio_features,spotify:track:6LIe9o2p1xfj72rx4NDY8k,0.426
367,0.336,2017-09-19T03:50:13Z,https://api.spotify.com/v1/audio-analysis/03t3IRKAyXPGeAWCidF03q,0.687,167813,0.481,03t3IRKAyXPGeAWCidF03q,0.0,1,0.127,-7.014,1,0.302,114.947,4,Hurt Somebody,https://api.spotify.com/v1/tracks/03t3IRKAyXPGeAWCidF03q,audio_features,spotify:track:03t3IRKAyXPGeAWCidF03q,0.497
368,0.0185,2016-03-31T05:33:29Z,https://api.spotify.com/v1/audio-analysis/1285n66OGGUB3Bnh6c18nS,0.405,191808,0.64,1285n66OGGUB3Bnh6c18nS,0.0,4,0.103,-6.374,0,0.144,169.913,4,Bridges,https://api.spotify.com/v1/tracks/1285n66OGGUB3Bnh6c18nS,audio_features,spotify:track:1285n66OGGUB3Bnh6c18nS,0.265
